601 121 1
0 31 21 	 0 -0.02265 -2.01855
0 31 22 	 0 -0.02355 -2.01705
0 31 23 	 0 -0.02445 -2.0155
0 31 24 	 0 -0.0254 -2.01395
0 31 25 	 0 -0.02635 -2.01235
0 31 26 	 0 -0.02705 -2.0107
0 31 27 	 0 -0.02795 -2.00885
0 31 28 	 0 -0.02885 -2.007
0 31 29 	 0 -0.02975 -2.00515
0 31 30 	 0 -0.0306 -2.00325
0 31 31 	 0 -0.03155 -2.0012
0 31 32 	 0 -0.0324 -1.99915
0 31 33 	 0 -0.0334 -1.9971
0 31 34 	 0 -0.03425 -1.99495
0 31 35 	 0 -0.0351 -1.9927
0 31 36 	 0 -0.036 -1.9904
0 31 37 	 0 -0.03685 -1.98805
0 31 38 	 0 -0.03775 -1.98565
0 31 39 	 0 -0.0386 -1.9832
0 31 40 	 0 -0.0395 -1.98075
0 31 41 	 0 -0.0405 -1.97815
0 31 42 	 0 -0.04135 -1.97565
0 31 43 	 0 -0.0423 -1.97285
0 31 44 	 0 -0.04335 -1.9701
0 31 45 	 0 -0.04425 -1.96725
0 31 46 	 0 -0.04515 -1.96435
0 31 47 	 0 -0.0461 -1.96145
0 31 48 	 0 -0.047 -1.9585
0 31 49 	 0 -0.0479 -1.9555
0 31 50 	 0 -0.04875 -1.9525
0 31 51 	 0 -0.0496 -1.9493
0 31 52 	 0 -0.05055 -1.946
0 31 53 	 0 -0.05155 -1.9427
0 31 54 	 0 -0.0525 -1.9394
0 31 55 	 0 -0.0535 -1.936
0 31 56 	 0 -0.0545 -1.93255
0 31 57 	 0 -0.05535 -1.929
0 31 58 	 0 -0.0562 -1.9254
0 31 59 	 0 -0.05725 -1.9217
0 31 60 	 0 -0.05815 -1.9181
0 31 61 	 0 -0.0592 -1.9143
0 31 62 	 0 -0.06015 -1.91045
0 31 63 	 0 -0.06105 -1.9065
0 31 64 	 0 -0.06195 -1.90255
0 31 65 	 0 -0.063 -1.89855
0 31 66 	 0 -0.06395 -1.8945
0 31 67 	 0 -0.06495 -1.8903
0 31 68 	 0 -0.0659 -1.88615
0 31 69 	 0 -0.06685 -1.88185
0 31 70 	 0 -0.06775 -1.87755
0 31 71 	 0 -0.06875 -1.87315
0 31 72 	 0 -0.0697 -1.8687
0 31 73 	 0 -0.07075 -1.86415
0 31 74 	 0 -0.07165 -1.8596
0 31 75 	 0 -0.0726 -1.8549
0 31 76 	 0 -0.0735 -1.85025
0 31 77 	 0 -0.0745 -1.8454
0 31 78 	 0 -0.0755 -1.8406
0 31 79 	 0 -0.07655 -1.8357
0 31 80 	 0 -0.0775 -1.8307
0 31 81 	 0 -0.07845 -1.8257
0 31 82 	 0 -0.07935 -1.82065
0 31 83 	 0 -0.0804 -1.8154
0 31 84 	 0 -0.0813 -1.81025
0 31 85 	 0 -0.0823 -1.8049
0 31 86 	 0 -0.0833 -1.7996
0 31 87 	 0 -0.08425 -1.79415
0 31 88 	 0 -0.0852 -1.78865
0 31 89 	 0 -0.08615 -1.7831
0 31 90 	 0 -0.08705 -1.77755
0 31 91 	 0 -0.08815 -1.77185
0 31 92 	 0 -0.08905 -1.76615
0 31 93 	 0 -0.09 -1.7603
0 31 94 	 0 -0.0909 -1.75445
0 31 95 	 0 -0.0919 -1.74855
0 31 96 	 0 -0.09285 -1.7426
0 31 97 	 0 -0.0938 -1.73645
0 31 98 	 0 -0.09475 -1.7304
0 31 99 	 0 -0.0957 -1.72425
0 31 100 	 0 -0.0966 -1.71805
0 31 101 	 0 -0.09765 -1.7117
0 31 102 	 0 -0.0985 -1.70535
0 31 103 	 0 -0.0994 -1.69885
0 31 104 	 0 -0.1003 -1.6924
0 31 105 	 0 -0.1012 -1.68585
0 31 106 	 0 -0.1021 -1.67935
0 31 107 	 0 -0.10305 -1.67265
0 31 108 	 0 -0.10395 -1.6659
0 31 109 	 0 -0.1049 -1.6591
0 31 110 	 0 -0.1057 -1.6523
0 31 111 	 0 -0.10655 -1.6454
0 31 112 	 0 -0.1074 -1.6385
0 31 113 	 0 -0.10825 -1.6314
0 31 114 	 0 -0.10905 -1.62435
0 31 115 	 0 -0.10995 -1.6172
0 31 116 	 0 -0.1108 -1.6101
0 31 117 	 0 -0.1117 -1.6028
0 31 118 	 0 -0.1125 -1.5955
0 31 119 	 0 -0.1133 -1.5881
0 31 120 	 0 -0.11405 -1.5807
0 31 121 	 0 -0.11485 -1.5732
0 31 122 	 0 -0.1156 -1.56575
0 31 123 	 0 -0.1164 -1.55815
0 31 124 	 0 -0.11725 -1.55055
0 31 125 	 0 -0.11785 -1.54285
0 31 126 	 0 -0.1186 -1.5352
0 31 127 	 0 -0.11935 -1.52735
0 31 128 	 0 -0.12 -1.5196
0 31 129 	 0 -0.12075 -1.5117
0 31 130 	 0 -0.12155 -1.5038
0 31 131 	 0 -0.12215 -1.4958
0 31 132 	 0 -0.12275 -1.4878
0 31 133 	 0 -0.12345 -1.4797
0 31 134 	 0 -0.12405 -1.4717
0 31 135 	 0 -0.12465 -1.46355
0 31 136 	 0 -0.1253 -1.4554
0 31 137 	 0 -0.12585 -1.4472
0 31 138 	 0 -0.1264 -1.43895
0 31 139 	 0 -0.127 -1.4306
0 31 140 	 0 -0.12755 -1.42225
0 31 141 	 0 -0.12805 -1.41385
0 31 142 	 0 -0.12855 -1.4055
0 31 143 	 0 -0.12905 -1.39705
0 31 144 	 0 -0.1295 -1.3886
0 31 145 	 0 -0.13 -1.3801
0 31 146 	 0 -0.1305 -1.37155
0 31 147 	 0 -0.1309 -1.36295
0 31 148 	 0 -0.13125 -1.3544
0 31 149 	 0 -0.13165 -1.34575
0 31 150 	 0 -0.132 -1.33715
0 31 151 	 0 -0.13235 -1.32845
0 31 152 	 0 -0.1327 -1.3198
0 31 153 	 0 -0.13295 -1.3111
0 31 154 	 0 -0.13325 -1.30235
0 31 155 	 0 -0.13355 -1.2936
0 31 156 	 0 -0.13385 -1.2848
0 31 157 	 0 -0.13405 -1.27605
0 31 158 	 0 -0.13425 -1.26725
0 31 159 	 0 -0.13445 -1.25835
0 31 160 	 0 -0.1346 -1.24955
0 31 161 	 0 -0.1348 -1.2407
0 31 162 	 0 -0.135 -1.23185
0 31 163 	 0 -0.13505 -1.223
0 31 164 	 0 -0.13515 -1.21415
0 31 165 	 0 -0.1352 -1.20525
0 31 166 	 0 -0.1353 -1.1964
0 31 167 	 0 -0.13535 -1.18745
0 31 168 	 0 -0.13535 -1.1786
0 31 169 	 0 -0.1353 -1.1697
0 31 170 	 0 -0.1353 -1.16085
0 31 171 	 0 -0.1353 -1.152
0 31 172 	 0 -0.1353 -1.1431
0 31 173 	 0 -0.13515 -1.13425
0 31 174 	 0 -0.135 -1.1254
0 31 175 	 0 -0.1349 -1.11655
0 31 176 	 0 -0.13475 -1.1077
0 31 177 	 0 -0.1346 -1.0988
0 31 178 	 0 -0.1345 -1.09
0 31 179 	 0 -0.1342 -1.08115
0 31 180 	 0 -0.134 -1.0724
0 31 181 	 0 -0.13375 -1.06365
0 31 182 	 0 -0.13355 -1.0549
0 31 183 	 0 -0.13325 -1.04615
0 31 184 	 0 -0.13295 -1.03735
0 31 185 	 0 -0.1326 -1.02865
0 31 186 	 0 -0.1323 -1.02005
0 31 187 	 0 -0.13195 -1.0114
0 31 188 	 0 -0.1316 -1.00275
0 31 189 	 0 -0.13125 -0.99415
0 31 190 	 0 -0.13085 -0.9855
0 31 191 	 0 -0.1304 -0.977
0 31 192 	 0 -0.1299 -0.96845
0 31 193 	 0 -0.12945 -0.95995
0 31 194 	 0 -0.12905 -0.9515
0 31 195 	 0 -0.1286 -0.94305
0 31 196 	 0 -0.12815 -0.93465
0 31 197 	 0 -0.1276 -0.92635
0 31 198 	 0 -0.12705 -0.918
0 31 199 	 0 -0.1265 -0.9097
0 31 200 	 0 -0.1259 -0.9014
0 31 201 	 0 -0.12535 -0.89315
0 31 202 	 0 -0.12485 -0.885
0 31 203 	 0 -0.1242 -0.8769
0 31 204 	 0 -0.12365 -0.8688
0 31 205 	 0 -0.123 -0.8608
0 31 206 	 0 -0.12235 -0.8528
0 31 207 	 0 -0.12165 -0.8448
0 31 208 	 0 -0.121 -0.83685
0 31 209 	 0 -0.12035 -0.829
0 31 210 	 0 -0.1198 -0.82115
0 31 211 	 0 -0.11905 -0.8134
0 31 212 	 0 -0.1183 -0.80565
0 31 213 	 0 -0.1176 -0.79805
0 31 214 	 0 -0.11685 -0.7903
0 31 215 	 0 -0.11615 -0.7828
0 31 216 	 0 -0.11555 -0.7752
0 31 217 	 0 -0.1147 -0.7677
0 31 218 	 0 -0.11385 -0.76025
0 31 219 	 0 -0.11315 -0.75295
0 31 220 	 0 -0.11245 -0.7456
0 31 221 	 0 -0.11165 -0.7383
0 31 222 	 0 -0.11095 -0.731
0 31 223 	 0 -0.11005 -0.72385
0 31 224 	 0 -0.10925 -0.7167
0 31 225 	 0 -0.10845 -0.7097
0 31 226 	 0 -0.1077 -0.7027
0 31 227 	 0 -0.1069 -0.6957
0 31 228 	 0 -0.1061 -0.6887
0 31 229 	 0 -0.1054 -0.6819
0 31 230 	 0 -0.1045 -0.6751
0 31 231 	 0 -0.1036 -0.6684
0 31 232 	 0 -0.1027 -0.6617
0 31 233 	 0 -0.1018 -0.65505
0 31 234 	 0 -0.10095 -0.64845
0 31 235 	 0 -0.10025 -0.64195
0 31 236 	 0 -0.09955 -0.63545
0 31 237 	 0 -0.0987 -0.6291
0 31 238 	 0 -0.0978 -0.62275
0 31 239 	 0 -0.0969 -0.6165
0 31 240 	 0 -0.09605 -0.61025
0 31 241 	 0 -0.09515 -0.6041
0 31 242 	 0 -0.0943 -0.59785
0 31 243 	 0 -0.09335 -0.5918
0 31 244 	 0 -0.09255 -0.58585
0 31 245 	 0 -0.09175 -0.57995
0 31 246 	 0 -0.09085 -0.574
0 31 247 	 0 -0.09 -0.56815
0 31 248 	 0 -0.0892 -0.56235
0 31 249 	 0 -0.0883 -0.5567
0 31 250 	 0 -0.08745 -0.55105
0 31 251 	 0 -0.0866 -0.54545
0 31 252 	 0 -0.08575 -0.53985
0 31 253 	 0 -0.0848 -0.53435
0 31 254 	 0 -0.08405 -0.52885
0 31 255 	 0 -0.0832 -0.5235
0 31 256 	 0 -0.08235 -0.5182
0 31 257 	 0 -0.0815 -0.5129
0 31 258 	 0 -0.08065 -0.50765
0 31 259 	 0 -0.0797 -0.5025
0 31 260 	 0 -0.07895 -0.4974
0 31 261 	 0 -0.07815 -0.4924
0 31 262 	 0 -0.07735 -0.48735
0 31 263 	 0 -0.0765 -0.4824
0 31 264 	 0 -0.07565 -0.47755
0 31 265 	 0 -0.07475 -0.47275
0 31 266 	 0 -0.07385 -0.4679
0 31 267 	 0 -0.07295 -0.46315
0 31 268 	 0 -0.0722 -0.4585
0 31 269 	 0 -0.0715 -0.4539
0 31 270 	 0 -0.0708 -0.4493
0 31 271 	 0 -0.07005 -0.4448
0 31 272 	 0 -0.0692 -0.4404
0 31 273 	 0 -0.0683 -0.43605
0 31 274 	 0 -0.0675 -0.43165
0 31 275 	 0 -0.06665 -0.42735
0 31 276 	 0 -0.06575 -0.42305
0 31 277 	 0 -0.06505 -0.41885
0 31 278 	 0 -0.0643 -0.4147
0 31 279 	 0 -0.06345 -0.41065
0 31 280 	 0 -0.0628 -0.40655
0 31 281 	 0 -0.062 -0.40255
0 31 282 	 0 -0.0611 -0.3986
0 31 283 	 0 -0.06045 -0.39475
0 31 284 	 0 -0.0597 -0.3909
0 31 285 	 0 -0.0589 -0.3872
0 31 286 	 0 -0.0582 -0.3834
0 31 287 	 0 -0.05735 -0.3797
0 31 288 	 0 -0.0565 -0.376
0 31 289 	 0 -0.05585 -0.3724
0 31 290 	 0 -0.0552 -0.36885
0 31 291 	 0 -0.05455 -0.36535
0 31 292 	 0 -0.05375 -0.3619
0 31 293 	 0 -0.053 -0.35855
0 31 294 	 0 -0.0522 -0.35515
0 31 295 	 0 -0.05155 -0.35185
0 31 296 	 0 -0.05085 -0.34855
0 31 297 	 0 -0.05005 -0.34535
0 31 298 	 0 -0.04935 -0.34215
0 31 299 	 0 -0.0487 -0.33905
0 31 300 	 0 -0.04805 -0.3359
0 31 301 	 0 -0.0474 -0.33285
0 31 302 	 0 -0.04665 -0.32985
0 31 303 	 0 -0.0459 -0.327
0 31 304 	 0 -0.0451 -0.32405
0 31 305 	 0 -0.0445 -0.32125
0 31 306 	 0 -0.0439 -0.3184
0 31 307 	 0 -0.04325 -0.3156
0 31 308 	 0 -0.0426 -0.3128
0 31 309 	 0 -0.04185 -0.31015
0 31 310 	 0 -0.0412 -0.3074
0 31 311 	 0 -0.0406 -0.3049
0 31 312 	 0 -0.0399 -0.30235
0 31 313 	 0 -0.03925 -0.29985
0 31 314 	 0 -0.0386 -0.29735
0 31 315 	 0 -0.038 -0.29495
0 31 316 	 0 -0.03745 -0.2925
0 31 317 	 0 -0.03675 -0.29015
0 31 318 	 0 -0.03605 -0.2878
0 31 319 	 0 -0.0355 -0.28555
0 31 320 	 0 -0.0349 -0.28325
0 31 321 	 0 -0.03425 -0.28105
0 31 322 	 0 -0.0336 -0.2789
0 31 323 	 0 -0.033 -0.2768
0 31 324 	 0 -0.0325 -0.2747
0 31 325 	 0 -0.03185 -0.2727
0 31 326 	 0 -0.03125 -0.2707
0 31 327 	 0 -0.03065 -0.26875
0 31 328 	 0 -0.03005 -0.2668
0 31 329 	 0 -0.02955 -0.2649
0 31 330 	 0 -0.02895 -0.26305
0 31 331 	 0 -0.02835 -0.26125
0 31 332 	 0 -0.02775 -0.25945
0 31 333 	 0 -0.0272 -0.25775
0 31 334 	 0 -0.02665 -0.25605
0 31 335 	 0 -0.0261 -0.2544
0 31 336 	 0 -0.0256 -0.25275
0 31 337 	 0 -0.02505 -0.25115
0 31 338 	 0 -0.0244 -0.24955
0 31 339 	 0 -0.0239 -0.24805
0 31 340 	 0 -0.0234 -0.24655
0 31 341 	 0 -0.02285 -0.24515
0 31 342 	 0 -0.0223 -0.2437
0 31 343 	 0 -0.0218 -0.24235
0 31 344 	 0 -0.02125 -0.241
0 31 345 	 0 -0.02075 -0.2397
0 31 346 	 0 -0.0203 -0.23845
0 31 347 	 0 -0.01975 -0.23725
0 31 348 	 0 -0.0192 -0.236
0 31 349 	 0 -0.01865 -0.23485
0 31 350 	 0 -0.01825 -0.2337
0 32 -250 	 0 0.1002 -0.6101
0 32 -249 	 0 0.10105 -0.6164
0 32 -248 	 0 0.1019 -0.6227
0 32 -247 	 0 0.1028 -0.6291
0 32 -246 	 0 0.1037 -0.6355
0 32 -245 	 0 0.10465 -0.64205
0 32 -244 	 0 0.1056 -0.6486
0 32 -243 	 0 0.10645 -0.65525
0 32 -242 	 0 0.1073 -0.6619
0 32 -241 	 0 0.108 -0.6687
0 32 -240 	 0 0.1087 -0.6755
0 32 -239 	 0 0.10965 -0.68245
0 32 -238 	 0 0.1106 -0.6894
0 32 -237 	 0 0.11155 -0.6964
0 32 -236 	 0 0.1125 -0.7034
0 32 -235 	 0 0.11325 -0.7105
0 32 -234 	 0 0.114 -0.7176
0 32 -233 	 0 0.1148 -0.7248
0 32 -232 	 0 0.1156 -0.732
0 32 -231 	 0 0.1164 -0.7394
0 32 -230 	 0 0.1172 -0.7468
0 32 -229 	 0 0.118 -0.7543
0 32 -228 	 0 0.1188 -0.7618
0 32 -227 	 0 0.11955 -0.7693
0 32 -226 	 0 0.1203 -0.7768
0 32 -225 	 0 0.1211 -0.7844
0 32 -224 	 0 0.1219 -0.792
0 32 -223 	 0 0.1226 -0.7998
0 32 -222 	 0 0.1233 -0.8076
0 32 -221 	 0 0.124 -0.8154
0 32 -220 	 0 0.1247 -0.8232
0 32 -219 	 0 0.1255 -0.8311
0 32 -218 	 0 0.1263 -0.839
0 32 -217 	 0 0.1269 -0.8471
0 32 -216 	 0 0.1275 -0.8552
0 32 -215 	 0 0.1281 -0.8633
0 32 -214 	 0 0.1287 -0.8714
0 32 -213 	 0 0.1294 -0.87955
0 32 -212 	 0 0.1301 -0.8877
0 32 -211 	 0 0.13065 -0.89605
0 32 -210 	 0 0.1312 -0.9044
0 32 -209 	 0 0.13175 -0.91275
0 32 -208 	 0 0.1323 -0.9211
0 32 -207 	 0 0.1329 -0.92945
0 32 -206 	 0 0.1335 -0.9378
0 32 -205 	 0 0.1339 -0.9463
0 32 -204 	 0 0.1343 -0.9548
0 32 -203 	 0 0.1348 -0.9634
0 32 -202 	 0 0.1353 -0.972
0 32 -201 	 0 0.13575 -0.9806
0 32 -200 	 0 0.1362 -0.9892
0 32 -199 	 0 0.13655 -0.99785
0 32 -198 	 0 0.1369 -1.0065
0 32 -197 	 0 0.1373 -1.0153
0 32 -196 	 0 0.1377 -1.0241
0 32 -195 	 0 0.138 -1.03285
0 32 -194 	 0 0.1383 -1.0416
0 32 -193 	 0 0.1386 -1.0504
0 32 -192 	 0 0.1389 -1.0592
0 32 -191 	 0 0.1391 -1.06805
0 32 -190 	 0 0.1393 -1.0769
0 32 -189 	 0 0.13955 -1.0858
0 32 -188 	 0 0.1398 -1.0947
0 32 -187 	 0 0.13995 -1.1036
0 32 -186 	 0 0.1401 -1.1125
0 32 -185 	 0 0.1402 -1.1214
0 32 -184 	 0 0.1403 -1.1303
0 32 -183 	 0 0.1404 -1.13925
0 32 -182 	 0 0.1405 -1.1482
0 32 -181 	 0 0.14055 -1.15715
0 32 -180 	 0 0.1406 -1.1661
0 32 -179 	 0 0.1406 -1.17505
0 32 -178 	 0 0.1406 -1.184
0 32 -177 	 0 0.14055 -1.19295
0 32 -176 	 0 0.1405 -1.2019
0 32 -175 	 0 0.1404 -1.21085
0 32 -174 	 0 0.1403 -1.2198
0 32 -173 	 0 0.14015 -1.22875
0 32 -172 	 0 0.14 -1.2377
0 32 -171 	 0 0.13985 -1.24655
0 32 -170 	 0 0.1397 -1.2554
0 32 -169 	 0 0.13955 -1.2643
0 32 -168 	 0 0.1394 -1.2732
0 32 -167 	 0 0.13905 -1.28205
0 32 -166 	 0 0.1387 -1.2909
0 32 -165 	 0 0.13845 -1.29975
0 32 -164 	 0 0.1382 -1.3086
0 32 -163 	 0 0.1379 -1.31735
0 32 -162 	 0 0.1376 -1.3261
0 32 -161 	 0 0.1372 -1.3348
0 32 -160 	 0 0.1368 -1.3435
0 32 -159 	 0 0.13635 -1.3522
0 32 -158 	 0 0.1359 -1.3609
0 32 -157 	 0 0.13555 -1.3695
0 32 -156 	 0 0.1352 -1.3781
0 32 -155 	 0 0.13465 -1.38665
0 32 -154 	 0 0.1341 -1.3952
0 32 -153 	 0 0.13355 -1.4037
0 32 -152 	 0 0.133 -1.4122
0 32 -151 	 0 0.1325 -1.4206
0 32 -150 	 0 0.132 -1.429
0 32 -149 	 0 0.13135 -1.4373
0 32 -148 	 0 0.1307 -1.4456
0 32 -147 	 0 0.130064 -1.4544
0 32 -146 	 0 0.1295 -1.4622
0 32 -145 	 0 0.12885 -1.47035
0 32 -144 	 0 0.1282 -1.4785
0 32 -143 	 0 0.12755 -1.4866
0 32 -142 	 0 0.1269 -1.4947
0 32 -141 	 0 0.12615 -1.5027
0 32 -140 	 0 0.1254 -1.5107
0 32 -139 	 0 0.12465 -1.5186
0 32 -138 	 0 0.1239 -1.5265
0 32 -137 	 0 0.1232 -1.5343
0 32 -136 	 0 0.1225 -1.5421
0 32 -135 	 0 0.1217 -1.54975
0 32 -134 	 0 0.1209 -1.5574
0 32 -133 	 0 0.1201 -1.565
0 32 -132 	 0 0.1193 -1.5726
0 32 -131 	 0 0.11845 -1.5801
0 32 -130 	 0 0.1176 -1.5876
0 32 -129 	 0 0.11665 -1.595
0 32 -128 	 0 0.1157 -1.6024
0 32 -127 	 0 0.11495 -1.60965
0 32 -126 	 0 0.1142 -1.6169
0 32 -125 	 0 0.1133 -1.624
0 32 -124 	 0 0.1124 -1.6311
0 32 -123 	 0 0.11155 -1.63815
0 32 -122 	 0 0.1107 -1.6452
0 32 -121 	 0 0.1098 -1.65215
0 32 -120 	 0 0.1089 -1.6591
0 32 -119 	 0 0.1078 -1.66595
0 32 -118 	 0 0.1067 -1.6728
0 32 -117 	 0 0.1058 -1.67935
0 32 -116 	 0 0.1049 -1.6859
0 32 -115 	 0 0.10405 -1.6925
0 32 -114 	 0 0.1032 -1.6991
0 32 -113 	 0 0.1022 -1.70555
0 32 -112 	 0 0.1012 -1.712
0 32 -111 	 0 0.100087 -1.71868
0 32 -110 	 0 0.0991 -1.7246
0 32 -109 	 0 0.0982 -1.73075
0 32 -108 	 0 0.0973 -1.7369
0 32 -107 	 0 0.09635 -1.74295
0 32 -106 	 0 0.0954 -1.749
0 32 -105 	 0 0.0943 -1.7549
0 32 -104 	 0 0.0932 -1.7608
0 32 -103 	 0 0.0923 -1.7666
0 32 -102 	 0 0.0914 -1.7724
0 32 -101 	 0 0.0904 -1.7781
0 32 -100 	 0 0.0894 -1.7838
0 32 -99 	 0 0.08825 -1.7893
0 32 -98 	 0 0.0871 -1.7948
0 32 -97 	 0 0.0862 -1.80015
0 32 -96 	 0 0.0853 -1.8055
0 32 -95 	 0 0.08435 -1.81085
0 32 -94 	 0 0.0834 -1.8162
0 32 -93 	 0 0.08225 -1.82135
0 32 -92 	 0 0.0811 -1.8265
0 32 -91 	 0 0.08025 -1.8315
0 32 -90 	 0 0.0794 -1.8365
0 32 -89 	 0 0.07825 -1.84135
0 32 -88 	 0 0.0771 -1.8462
0 32 -87 	 0 0.07615 -1.85095
0 32 -86 	 0 0.0752 -1.8557
0 32 -85 	 0 0.07425 -1.8604
0 32 -84 	 0 0.0733 -1.8651
0 32 -83 	 0 0.0721 -1.8696
0 32 -82 	 0 0.0709 -1.8741
0 32 -81 	 0 0.07005 -1.8784
0 32 -80 	 0 0.0692 -1.8827
0 32 -79 	 0 0.068193 -1.88726
0 32 -78 	 0 0.0673 -1.8913
0 32 -77 	 0 0.06615 -1.8954
0 32 -76 	 0 0.065 -1.8995
0 32 -75 	 0 0.0641 -1.90345
0 32 -74 	 0 0.0632 -1.9074
0 32 -73 	 0 0.0622 -1.91135
0 32 -72 	 0 0.0612 -1.9153
0 32 -71 	 0 0.0602 -1.919
0 32 -70 	 0 0.0592 -1.9227
0 32 -69 	 0 0.058193 -1.92657
0 32 -68 	 0 0.0573 -1.93
0 32 -67 	 0 0.05624 -1.93371
0 32 -66 	 0 0.0553 -1.937
0 32 -65 	 0 0.05435 -1.94035
0 32 -64 	 0 0.0534 -1.9437
0 32 -63 	 0 0.05235 -1.94695
0 32 -62 	 0 0.0513 -1.9502
0 32 -61 	 0 0.050293 -1.95354
0 32 -60 	 0 0.0494 -1.9565
0 32 -59 	 0 0.0485 -1.9595
0 32 -58 	 0 0.0476 -1.9625
0 32 -57 	 0 0.04665 -1.9654
0 32 -56 	 0 0.0457 -1.9683
0 32 -55 	 0 0.04475 -1.9711
0 32 -54 	 0 0.0438 -1.9739
0 32 -53 	 0 0.04275 -1.97655
0 32 -52 	 0 0.0417 -1.9792
0 32 -51 	 0 0.040746 -1.98185
0 32 -50 	 0 0.0399 -1.9842
0 32 -49 	 0 0.039 -1.98665
0 32 -48 	 0 0.0381 -1.9891
0 32 -47 	 0 0.03715 -1.9914
0 32 -46 	 0 0.0362 -1.9937
0 32 -45 	 0 0.03525 -1.9959
0 32 -44 	 0 0.0343 -1.9981
0 32 -43 	 0 0.033399 -2.00027
0 32 -42 	 0 0.0326 -2.0022
0 32 -41 	 0 0.03165 -2.00415
0 32 -40 	 0 0.0307 -2.0061
0 32 -39 	 0 0.0298 -2.008
0 32 -38 	 0 0.0289 -2.0099
0 32 -37 	 0 0.0279 -2.0116
0 32 -36 	 0 0.0269 -2.0133
0 32 -35 	 0 0.026052 -2.015
0 32 -34 	 0 0.0253 -2.0165
0 32 -33 	 0 0.02435 -2.018
0 32 -32 	 0 0.0234 -2.0195
0 32 -31 	 0 0.02245 -2.02095
0 32 -30 	 0 0.0215 -2.0224
0 32 -29 	 0 0.0207 -2.02365
0 32 -28 	 0 0.0199 -2.0249
0 32 -27 	 0 0.018946 -2.02612
0 32 -26 	 0 0.0181 -2.0272
0 32 -25 	 0 0.0172 -2.02835
0 32 -24 	 0 0.0163 -2.0295
0 32 -23 	 0 0.0154 -2.03035
0 32 -22 	 0 0.0145 -2.0312
0 32 -21 	 0 0.01365 -2.03205
0 32 -20 	 0 0.0128 -2.0329
0 32 -19 	 0 0.01195 -2.0337
0 32 -18 	 0 0.0111 -2.0345
0 32 -17 	 0 0.0101 -2.0351
0 32 -16 	 0 0.0091 -2.0357
0 32 -15 	 0 0.0083 -2.0362
0 32 -14 	 0 0.0075 -2.0367
0 32 -13 	 0 0.00655 -2.0371
0 32 -12 	 0 0.0056 -2.0375
0 32 -11 	 0 0.00475 -2.0378
0 32 -10 	 0 0.0039 -2.0381
0 32 -9 	 0 0.00305 -2.03825
0 32 -8 	 0 0.0022 -2.0384
0 32 -7 	 0 0.0013 -2.0385
0 32 -6 	 0 0 -2.0386
0 32 -5 	 0 0 -2.03865
0 32 -4 	 0 -0.0014 -2.0387
0 32 -3 	 0 -0.00225 -2.03845
0 32 -2 	 0 -0.0031 -2.0382
0 32 -1 	 0 -0.00395 -2.03795
0 32 0 	 0 -0.0048 -2.0377
0 32 1 	 0 -0.0057 -2.03745
0 32 2 	 0 -0.0066 -2.0372
0 32 3 	 0 -0.0075 -2.03665
0 32 4 	 0 -0.0084 -2.0361
0 32 5 	 0 -0.00925 -2.03555
0 32 6 	 0 -0.0101 -2.035
0 32 7 	 0 -0.01105 -2.03435
0 32 8 	 0 -0.012 -2.0337
0 32 9 	 0 -0.0128 -2.03285
0 32 10 	 0 -0.0136 -2.032
0 32 11 	 0 -0.0145 -2.0312
0 32 12 	 0 -0.0154 -2.0304
0 32 13 	 0 -0.0163 -2.0293
0 32 14 	 0 -0.0172 -2.0282
0 32 15 	 0 -0.0181 -2.02705
0 32 16 	 0 -0.019 -2.0259
0 32 17 	 0 -0.0199 -2.02475
0 32 18 	 0 -0.0208 -2.0236
0 32 19 	 0 -0.02165 -2.02225
0 32 20 	 0 -0.0225 -2.0209
0 32 21 	 0 -0.0234 -2.0194
0 32 22 	 0 -0.0243 -2.0179
0 32 23 	 0 -0.0252 -2.01635
0 32 24 	 0 -0.0261 -2.0148
0 32 25 	 0 -0.02705 -2.0132
0 32 26 	 0 -0.028 -2.0116
0 32 27 	 0 -0.0289 -2.00975
0 32 28 	 0 -0.0298 -2.0079
0 32 29 	 0 -0.03065 -2.006
0 32 30 	 0 -0.0315 -2.0041
0 32 31 	 0 -0.03245 -2.00205
0 32 32 	 0 -0.0334 -2
0 32 33 	 0 -0.0344 -1.99795
0 32 34 	 0 -0.0354 -1.9959
0 32 35 	 0 -0.03625 -1.99365
0 32 36 	 0 -0.0371 -1.9914
0 32 37 	 0 -0.038 -1.989
0 32 38 	 0 -0.0389 -1.9866
0 32 39 	 0 -0.0398 -1.98415
0 32 40 	 0 -0.0407 -1.9817
0 32 41 	 0 -0.0417 -1.9791
0 32 42 	 0 -0.0427 -1.9765
0 32 43 	 0 -0.04375 -1.97375
0 32 44 	 0 -0.0448 -1.971
0 32 45 	 0 0 0
0 32 46 	 0 -0.0466 -1.9653
0 32 47 	 0 -0.04755 -1.9624
0 32 48 	 0 -0.0485 -1.9595
0 32 49 	 0 -0.0494 -1.9565
0 32 50 	 0 -0.0503 -1.9535
0 32 51 	 0 -0.05125 -1.9502
0 32 52 	 0 -0.0522 -1.9469
0 32 53 	 0 -0.0532 -1.9436
0 32 54 	 0 -0.0542 -1.9403
0 32 55 	 0 -0.0552 -1.9369
0 32 56 	 0 -0.0562 -1.9335
0 32 57 	 0 -0.05705 -1.92995
0 32 58 	 0 -0.0579 -1.9264
